Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
101421;JM Floater Fund - Short Term Plan-Growth Option;14.4618;14.4618;14.4618;06-Aug-2009
101549;JM HIGH LIQUIDITY - BONUS OPTION;12.8531;12.8531;12.8531;06-Aug-2009
101078;JM HIGH LIQUIDITY DAILY DIVIDEND PLAN;10.4302;10.4302;10.4302;06-Aug-2009
100241;JM High Liquidity Fund-- Institutional Plan - Dividend;10.4251;10.4251;10.4251;06-Aug-2009
100237;JM High Liquidity Fund-- Institutional Plan - Growth;14.7683;14.7683;14.7683;06-Aug-2009
100243;JM High Liquidity Fund-- Premium Plan - Daily Dividend Option;10.0000;10.0000;10.0000;06-Aug-2009
100244;JM High Liquidity Fund-- Quarterly Dividend;13.8530;13.8530;13.8530;06-Aug-2009
100233;JM High Liquidity Fund-Dividend;10.6678;10.6678;10.6678;06-Aug-2009
100234;JM High Liquidity Fund-Growth;24.4757;24.4757;24.4757;06-Aug-2009
100238;JM High Liquidity Fund-Institutional Plan - Daily Dividend;10.0159;10.0159;10.0159;06-Aug-2009
100245;JM High Liquidity Fund-Super Institutional Plan- Daily Dividend;10.0165;10.0165;10.0165;06-Aug-2009
100247;JM High Liquidity Fund-Super Institutional Plan- Growth;14.0410;14.0410;14.0410;06-Aug-2009
100246;JM High Liquidity Fund-Super Institutional Plan- Weekly  Dividend;10.0000;10.0000;10.0000;06-Aug-2009
104272;JM Money Manager Fund - Regular Plan - Dividend option - Daily dividend;10.0112;10.0112;10.0112;06-Aug-2009
106101;JM Money Manager Fund - Regular Plan - Dividend option - Fortnightly;10.0572;10.0572;10.0572;06-Aug-2009
106104;JM Money Manager Fund - Regular Plan - Dividend option - Weekly Dividend;10.2454;10.2454;10.2454;06-Aug-2009
104271;JM Money Manager Fund - Regular Plan - Growth option;12.2527;12.2527;12.2527;06-Aug-2009
104270;JM Money Manager Fund - Super Plan - Dividend option - Daily dividend;10.0118;10.0118;10.0118;06-Aug-2009
106100;JM Money Manager Fund - Super Plan - Dividend option - Fortnightly;10.1005;10.1005;10.1005;06-Aug-2009
106099;JM Money Manager Fund - Super Plan - Dividend option - Weekly dividend;10.2561;10.2561;10.2561;06-Aug-2009
104269;JM Money Manager Fund - Super Plan - Growth Plan;12.4960;12.4960;12.4960;06-Aug-2009
104268;JM Money Manager Fund - Super Plus Plan - Dividend option - Daily dividend;10.0053;10.0053;10.0053;06-Aug-2009
106103;JM Money Manager Fund - Super Plus Plan - Dividend option - Fortnightly;10.1610;10.1610;10.1610;06-Aug-2009
106102;JM Money Manager Fund - Super Plus Plan - Dividend option - Weekly dividend;10.2791;10.2791;10.2791;06-Aug-2009
104267;JM Money Manager Fund - Super Plus Plan - Growth option;12.5982;12.5982;12.5982;06-Aug-2009
109177;JPMorgan India Liquid Fund- Retail weekly dividend re-investment option;10.0173;10.0173;10.0173;06-Aug-2009
106562;JPMorgan India Liquid Fund-Retail Daily dividend re-investment option.;10.0150;10.0150;10.0150;06-Aug-2009
106561;JPMorgan India Liquid Fund-Retail GROWTH.;10.6646;10.6646;10.6646;06-Aug-2009
109179;JPMorgan India Liquid Fund-Retail Monthly dividend re-investment option.;10.0249;10.0249;10.0249;06-Aug-2009
110151;JPMorgan India Liquid Fund-Super Institutional -Monthly dividend re-investment option;10.0431;10.0431;10.0431;06-Aug-2009
110153;JPMorgan India Liquid Fund-Super Institutional- Weekly dividend re-investment option;10.0074;10.0074;10.0074;06-Aug-2009
110149;JPMorgan India Liquid Fund-Super Institutional-Daily dividend re-investment option;10.0079;10.0079;10.0079;06-Aug-2009
110150;JPMorgan India Liquid Fund-Super Institutional-Growth;11.5797;11.5797;11.5797;06-Aug-2009
100830;Kotak Liquid-Institutional Plan  (Growth);17.815;17.815;17.815;06-Aug-2009
100832;Kotak Liquid-Institutional Plan (Weekly Dividend);10.026;10.026;10.026;06-Aug-2009
100831;Kotak Liquid-Institutional Plan - (Daily Dividend);12.2281;12.2281;12.2281;06-Aug-2009
100833;Kotak Liquid-Institutional Premium Plan - (Daily Dividend);12.2281;12.2281;12.2281;06-Aug-2009
100834;Kotak Liquid-Institutional Premium Plan - (Dividend);10.0395;10.0395;10.0395;06-Aug-2009
100835;Kotak Liquid-Institutional Premium Plan - (Growth);18.1572;18.1572;18.1572;06-Aug-2009
100828;Kotak Liquid-Regular (Dividend);10.0254;10.0254;10.0254;06-Aug-2009
100829;Kotak Liquid-Regular (Growth);17.4521;17.4521;17.4521;06-Aug-2009
101184;LICMF Liquid Fund-Dividend;10.9801;10.9801;10.9801;06-Aug-2009
101185;LICMF Liquid Fund-Growth;16.3839;16.3839;16.3839;06-Aug-2009
111647;Mirae Asset Cash Management Fund - Daily Dividend;1012.7465;1012.7465;1012.7465;06-Aug-2009
111646;Mirae Asset Cash Management Fund - Growth;1014.8492;1014.8492;1014.8492;06-Aug-2009
111645;Mirae Asset Cash Management Fund - Monthly Dividend;1014.9084;1014.9084;1014.9084;06-Aug-2009
111644;Mirae Asset Cash Management Fund - Weekly Dividend;1013.7437;1013.7437;1013.7437;06-Aug-2009
107646;Mirae Asset Liquid Fund- Regular Plan - Daily Dividend;933.4850;933.4850;933.4850;06-Aug-2009
107648;Mirae Asset Liquid Fund- Regular Plan - Growth;980.4891;980.4891;980.4891;06-Aug-2009
107649;Mirae Asset Liquid Fund- Regular Plan - Monthly Dividend;936.9457;936.9457;936.9457;06-Aug-2009
107647;Mirae Asset Liquid Fund- Regular Plan - Weekly Dividend;934.8219;934.8219;934.8219;06-Aug-2009
100892;Principal Cash Management-Liquid Option-Daily Dividend;10.0022;10.0022;10.0022;06-Aug-2009
100887;Principal Cash Management-Liquid Option-Dividend Plan;10.1201;10.1201;10.1201;06-Aug-2009
100888;Principal Cash Management-Liquid Option-Growth Plan;17.3918;17.3918;17.3918;06-Aug-2009
100895;Principal Cash Management-Liquid Option-Insti Premium - Daily Dividend;10.0007;10.0007;10.0007;06-Aug-2009
100898;Principal Cash Management-Liquid Option-Insti Premium - Growth;13.9740;13.9740;13.9740;06-Aug-2009
100897;Principal Cash Management-Liquid Option-Insti Premium - Monthly Dividend;10.0552;10.0552;10.0552;06-Aug-2009
100896;Principal Cash Management-Liquid Option-Insti Premium - Weekly Dividend;10.0570;10.0570;10.0570;06-Aug-2009
100894;Principal Cash Management-Liquid Option-Institutional – Daily Dividend Plan;10.0022;10.0022;10.0022;06-Aug-2009
100893;Principal Cash Management-Liquid Option-Institutional – Growth Plan;14.6853;14.6853;14.6853;06-Aug-2009
100891;Principal Cash Management-Liquid Option-Institutional – Monthly Dividend Plan;10.0112;10.0112;10.0112;06-Aug-2009
100890;Principal Cash Management-Liquid Option-Institutional – Weekly Dividend Plan;10.0018;10.0018;10.0018;06-Aug-2009
100889;Principal Cash Management-Liquid Option-Monthly Dividend;10.0105;10.0105;10.0105;06-Aug-2009
102726;Principal Floating Rate Fund - SMP-Daily Dividend;10.0007;10.0007;10.0007;06-Aug-2009
102725;Principal Floating Rate Fund - SMP-Growth;13.9769;13.9769;13.9769;06-Aug-2009
102730;Principal Floating Rate Fund - SMP-Insti. Daily Dividend;10.0007;10.0007;10.0007;06-Aug-2009
102729;Principal Floating Rate Fund - SMP-Insti. Growth;14.0518;14.0518;14.0518;06-Aug-2009
102732;Principal Floating Rate Fund - SMP-Insti. Monthly Dividend;11.5447;11.5447;11.5447;06-Aug-2009
102731;Principal Floating Rate Fund - SMP-Insti. Weekly Dividend;10.0007;10.0007;10.0007;06-Aug-2009
102728;Principal Floating Rate Fund - SMP-Monthly Dividend;10.7247;10.7247;10.7247;06-Aug-2009
102727;Principal Floating Rate Fund - SMP-Weekly Dividend;10.0007;10.0007;10.0007;06-Aug-2009
107329;Principal Money Manager Fund-Institutional Plan-Daily Dividend Option;10.0247;10.0247;10.0247;06-Aug-2009
107328;Principal Money Manager Fund-Institutional Plan-Growth Option;10.4975;10.4975;10.4975;06-Aug-2009
107330;Principal Money Manager Fund-Institutional Plan-Monthly Dividend Option;10.4006;10.4006;10.4006;06-Aug-2009
107332;Principal Money Manager Fund-Institutional Plan-Weekly Dividend Option;10.1161;10.1161;10.1161;06-Aug-2009
107325;Principal Money Manager Fund-Regular Plan-Daily Dividend Option;10.0247;10.0247;10.0247;06-Aug-2009
107331;Principal Money Manager Fund-Regular Plan-Growth Option;10.9369;10.9369;10.9369;06-Aug-2009
107327;Principal Money Manager Fund-Regular Plan-Monthly Dividend Option;10.5379;10.5379;10.5379;06-Aug-2009
107326;Principal Money Manager Fund-Regular Plan-Weekly Dividend Option;10.1048;10.1048;10.1048;06-Aug-2009
103736;Quantum Liquid Fund-Daily Dividend Re-investment Plan;10.0000;10.0000;10.0000;06-Aug-2009
103734;Quantum Liquid Fund-Growth Plan;12.7822;12.7822;12.7822;06-Aug-2009
103735;Quantum Liquid Fund-Monthly Dividend Payout Plan;10.0094;10.0094;10.0094;06-Aug-2009
100849;Reliance Liquid Fund-Cash Plan-Daily Dividend Option;11.1415;11.1415;11.1415;06-Aug-2009
100848;Reliance Liquid Fund-Cash Plan-Dividend;10.9206;10.9206;10.9206;06-Aug-2009
100845;Reliance Liquid Fund-Cash Plan-Growth;14.7645;14.7645;14.7645;06-Aug-2009
100852;Reliance Liquid Fund-Institutional Plan-Daily Dividend Option;15.2872;15.2872;15.2872;06-Aug-2009
100851;Reliance Liquid Fund-Institutional Plan-Growth Option;21.8552;21.8552;21.8552;06-Aug-2009
100855;Reliance Liquid Fund-Institutional Plan-Monthly Dividend;21.7714;21.7714;21.7714;06-Aug-2009
100853;Reliance Liquid Fund-Institutional Plan-Weekly Dividend;15.3148;15.3148;15.3148;06-Aug-2009
100842;Reliance Liquid Fund-Treasury Plan-Retail Option - Daily Dividend Option;15.2426;15.2426;15.2426;06-Aug-2009
100837;Reliance Liquid Fund-Treasury Plan-Retail Option - Growth Option Growth Plan;21.5051;21.5051;21.5051;06-Aug-2009
100838;Reliance Liquid Fund-Treasury Plan-Retail Option - Weekly Dividend;10.3498;10.3498;10.3498;06-Aug-2009
100843;Reliance Liquid Fund-Treasury Plan-Retail Plan Monthly Dividend;13.3257;13.3257;13.3257;06-Aug-2009
100844;Reliance Liquid Fund-Treasury Plan-Retail Plan Quarterly Dividend Option;12.2294;12.2294;12.2294;06-Aug-2009
103050;Reliance Liquidity Fund-Dividend Plan-Daily Dividend Reinvestment;10.0031;10.0031;10.0031;06-Aug-2009
103052;Reliance Liquidity Fund-Dividend Plan-Monthly Dividend Plan;13.4925;13.4925;13.4925;06-Aug-2009
103051;Reliance Liquidity Fund-Dividend Plan-Weekly Dividend Reinvesment;10.0097;10.0097;10.0097;06-Aug-2009
103048;Reliance Liquidity Fund-Growth Plan-Growth Option;13.4925;13.4925;13.4925;06-Aug-2009
104483;Religare Liquid Fund - Institutional - Daily Dividend;10.0064;10.0064;10.0064;06-Aug-2009
104491;Religare Liquid Fund - Institutional - Growth;12.2816;12.2816;12.2816;06-Aug-2009
104490;Religare Liquid Fund - Institutional - Weekly Dividend;10.0084;10.0084;10.0084;06-Aug-2009
104488;Religare Liquid Fund - Regular - Growth;12.1785;12.1785;12.1785;06-Aug-2009
104489;Religare Liquid Fund - Regular - Weekly Dividend;10.0078;10.0078;10.0078;06-Aug-2009
104484;Religare Liquid Fund - Super Institutional - Daily Dividend;10.0064;10.0064;10.0064;06-Aug-2009
104486;Religare Liquid Fund - Super Institutional - Growth;12.3053;12.3053;12.3053;06-Aug-2009
104485;Religare Liquid Fund - Super Institutional - Weekly Dividend;10.0085;10.0085;10.0085;06-Aug-2009
106502;Religare Overnight Fund - Daily Dividend Reinvestment;10.0000;10.0000;10.0000;06-Aug-2009
106501;Religare Overnight Fund - Growth;11.0217;11.0217;11.0217;06-Aug-2009
101397;Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option;1026.2355;1026.2355;1026.2355;06-Aug-2009
101393;Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option;1024.9045;1024.9045;1024.9045;06-Aug-2009
101394;Sahara Liquid Fund-Fixed Pricing - Growth option;1618.0660;1618.0660;1618.0660;06-Aug-2009
101398;Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option;1026.7471;1026.7471;1026.7471;06-Aug-2009
101399;Sahara Liquid Fund-Variable Pricing - Daily Dividend option;1024.9262;1024.9262;1024.9262;06-Aug-2009
101402;Sahara Liquid Fund-Variable Pricing - Growth option;1630.1916;1630.1916;1630.1916;06-Aug-2009
101400;Sahara Liquid Fund-Variable Pricing - Weekly Dividend Option;1025.7458;1025.7458;1025.7458;06-Aug-2009
101401;Sahara Liquid Fund-Variable Pricing- Monthly Dividend Option;1027.0716;1027.0716;1027.0716;06-Aug-2009
105080;MAGNUM INSTA CASH FUND -  DAILY  DIVIDEND;16.7503;16.7503;16.7503;06-Aug-2009
103140;SBI Magnum Insta Cash Fund - Liquid Floater Plan - Dividend;10.3176;10.3176;10.3176;06-Aug-2009
101206;SBI Magnum Insta Cash Fund - Liquid Floater Plan - Growth;15.4764;15.4764;15.4764;06-Aug-2009
100641;SBI MICF CASH PLAN;19.9653;19.9653;19.9653;06-Aug-2009
103884;SBI MICF DIVIDEND PLAN;10.7819;10.7819;10.7819;06-Aug-2009
105279;SBI Premier Liquid Fund - Institutional  - Fortnightly Dividend;10.1567;10.1567;10.1567;06-Aug-2009
105278;SBI Premier Liquid Fund - Institutional  - Weekly Dividend;10.6096;10.6096;10.6096;06-Aug-2009
105275;SBI Premier Liquid Fund - Institutional - Daily Dividend;10.0325;10.0325;10.0325;06-Aug-2009
105274;SBI Premier Liquid Fund - Institutional - Growth;14.2762;14.2762;14.2762;06-Aug-2009
105283;SBI Premier Liquid Fund - Super Institutional  - Fortnightly Dividend;N.A.;N.A.;N.A.;06-Aug-2009
105282;SBI Premier Liquid Fund - Super Institutional  - Weekly Dividend;N.A.;N.A.;N.A.;06-Aug-2009
105281;SBI Premier Liquid Fund - Super Institutional - Daily Dividend;10.0325;10.0325;10.0325;06-Aug-2009
105280;SBI Premier Liquid Fund - Super Institutional - Growth;14.1190;14.1190;14.1190;06-Aug-2009
112049;Shinsei Liquid Fund - Institutional - Daily Dividend;10.0056;10.0056;10.0056;06-Aug-2009
112041;Shinsei Liquid Fund - Institutional - Growth;10.0343;10.0343;10.0343;06-Aug-2009
112052;Shinsei Liquid Fund - Retail - Daily Dividend;10.0052;10.0052;10.0052;06-Aug-2009
112040;Shinsei Liquid Fund - Retail - Growth;10.0316;10.0316;10.0316;06-Aug-2009
112051;Shinsei Liquid Fund - Retail - Weekly Dividend;10.0086;10.0086;10.0086;06-Aug-2009
100619;Sundaram BNP Paribas  Money Fund-Quarterly Dividend Reinvestment;10.6688;10.6688;10.6688;06-Aug-2009
100618;Sundaram BNP Paribas Money Fund-Appreciation;18.5306;18.5306;18.5306;06-Aug-2009
100620;Sundaram BNP Paribas Money Fund-Daily Dividend Reinvestment;10.0953;10.0953;10.0953;06-Aug-2009
100622;Sundaram BNP Paribas Money Fund-Fortnightly Div Reinvst;10.4066;10.4066;10.4066;06-Aug-2009
100623;Sundaram BNP Paribas Money Fund-Monthly Div.  Reinvst;10.2758;10.2758;10.2758;06-Aug-2009
100621;Sundaram BNP Paribas Money Fund-Weekly Div. Reinvst;10.6261;10.6261;10.6261;06-Aug-2009
103392;Sundaram BNP Paribas Money Fund Super Institutional Daily Div. Reinvest;10.0953;10.0953;10.0953;06-Aug-2009
103395;Sundaram BNP Paribas  Money Fund Super Institutional fortnightly Div.Rein;0.0000;0.0000;0.0000;06-Aug-2009
103397;Sundaram BNP Paribas  Money Fund Super Institutional Growth;18.9085;18.9085;18.9085;06-Aug-2009
103396;Sundaram BNP Paribas  Money Fund Super Institutional monthly Div.;0.0000;0.0000;0.0000;06-Aug-2009
103393;Sundaram BNP Paribas   Money Fund Super Institutional Qrtly  Div. Reinvest;11.0986;11.0986;11.0986;06-Aug-2009
103394;Sundaram BNP Paribas Money Fund Super Institutional weekly  Div. Rein;0.0000;0.0000;0.0000;06-Aug-2009
102701;Sundaram BNP Paribas  Money Fund-Institutional Plan-Daily Div. Reinvestment;10.0953;10.0953;10.0953;06-Aug-2009
102702;Sundaram BNP Paribas  Money Fund-Institutional Plan-Fortnightly Div Reinvestment;0.0000;0.0000;0.0000;06-Aug-2009
102703;Sundaram BNP Paribas Money Fund-Institutional Plan-Growth Option;18.7153;18.7153;18.7153;06-Aug-2009
102704;Sundaram BNP Paribas Money Fund-Institutional Plan-Monthly Div. Reinvestment;10.3219;10.3219;10.3219;06-Aug-2009
102705;Sundaram BNP Paribas Money Fund-Institutional Plan-Quarterly Div. Reinvestment;10.9141;10.9141;0.0000;06-Aug-2009
102706;Sundaram BNP Paribas Money Fund-Institutional Plan-Weekly Div. Reinvestment;0.0000;0.0000;0.0000;06-Aug-2009
101984;Tata Liquid High Investment Plan - Daily;1114.3379;1114.3379;1114.3379;06-Aug-2009
101860;Tata Liquid High Investment Plan - Growth;1491.1398;1491.1398;1491.1398;06-Aug-2009
101985;Tata Liquid High Investment Plan - Monthly;1020.1698;1020.1698;1020.1698;06-Aug-2009
101859;Tata Liquid High Investment Plan - Weekly;1146.7521;1146.7521;1146.7521;06-Aug-2009
101982;Tata Liquid Retail Investment PLan - Daily;1116.8143;1116.8143;1116.8143;06-Aug-2009
101983;Tata Liquid Retail Investment Plan - Fortnightly;1145.6309;1145.6309;1145.6309;06-Aug-2009
101858;Tata Liquid Retail Investment Plan - Growth;2063.7160;2063.7160;2063.7160;06-Aug-2009
101847;Tata Liquid Super High Investment Plan - Appreciation;1654.7991;1654.7991;1654.7991;06-Aug-2009
101986;Tata Liquid Super High Investment Plan - Daily;1114.5200;1114.5200;1114.5200;06-Aug-2009
101987;Tata Liquid Super High Investment Plan - Monthly;1149.8301;1149.8301;1149.8301;06-Aug-2009
101861;Tata Liquid Super High Investment Plan - Weekly;1150.7563;1150.7563;1150.7563;06-Aug-2009
103631;Tata Liquidity Management Fund - Daily Div;1002.6089;1002.6089;1002.6089;06-Aug-2009
103632;Tata Liquidity Management Fund - Growth;1235.8696;1235.8696;1235.8696;06-Aug-2009
103519;Tata Liquidity Management Fund - Weekly Div;1005.6283;1005.6283;1005.6283;06-Aug-2009
111760;Taurus Liqudid Fund Insti Growth;10.0013;10.0013;10.0013;06-Aug-2009
111547;Taurus Liquid Fund Insti DDRIP;10.0000;10.0000;10.0000;06-Aug-2009
111915;Taurus Liquid Fund S I Growth Plan;10.0923;10.0923;10.0923;06-Aug-2009
104240;Taurus Liquid Fund-Dividend;10.0114;10.0114;10.0114;06-Aug-2009
104241;Taurus Liquid Fund-Growth;11.8244;11.8244;11.8244;06-Aug-2009
111703;Taurus Mutual Fund Super Insti Daily Div;10.0000;10.0000;10.0000;06-Aug-2009
102009;UTI-  Liquid Fund-Cash Plan-Growth;1456.2733;1456.2733;1456.2733;06-Aug-2009
102007;UTI-  Liquid Fund-Cash Plan-Income;1051.5608;1051.5608;1051.5608;06-Aug-2009
102010;UTI-  Liquid Fund-Cash Plan-INST - Income;1019.4457;1019.4457;1019.4457;06-Aug-2009
102012;UTI-  Liquid Fund-Cash Plan-INST Growth;1472.8821;1472.8821;1472.8821;06-Aug-2009
102011;UTI-  Liquid Fund-Cash Plan-INST Mthl;1025.5744;1025.5744;1025.5744;06-Aug-2009
102013;UTI-  Liquid Fund-Cash Plan-INST Wkly;1023.3174;1023.3174;1023.3174;06-Aug-2009
102008;UTI-  Liquid Fund-Cash Plan-MTLY;1060.9004;1060.9004;1060.9004;06-Aug-2009
104428;DWS MONEY PLUS FUND -  INST DIVIDEND;10.2617;10.2463;10.2617;06-Aug-2009
104234;DWS MONEY PLUS FUND - DIVIDEND - DAILY;10.0645;10.0494;10.0645;06-Aug-2009
104426;DWS MONEY PLUS FUND - INST DAILY DIVIDEND;10.0790;10.0639;10.0790;06-Aug-2009
104425;DWS MONEY PLUS FUND - INST GROWTH;10.1825;10.1672;10.1825;06-Aug-2009
104427;DWS MONEY PLUS FUND - INST WEEKLY DIVIDEND;10.1411;10.1259;10.1411;06-Aug-2009
103590;DWS MONEY PLUS FUND-DIVIDEND;10.3441;10.3286;10.3441;06-Aug-2009
103592;DWS MONEY PLUS FUND-DIVIDEND - WEEKLY;10.1646;10.1494;10.1646;06-Aug-2009
103591;DWS MONEY PLUS FUND-GROWTH;13.0200;13.0005;13.0200;06-Aug-2009
110073;DWS MONEY PLUS FUND-REGL PLAN BONUS OPTION;10.6350;10.6350;10.6350;06-Aug-2009
103094;Escorts Mutual Fund Unclaimed Dundee Balanced Fund;0;0;0;06-Aug-2009
103093;Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Annual Dividend;0;0;0;06-Aug-2009
103089;Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Appreciation;0;0;0;06-Aug-2009
103092;Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Half Yearly Dividend;0;0;0;06-Aug-2009
103090;Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Monthly Dividend;0;0;0;06-Aug-2009
103091;Escorts Mutual Fund Unclaimed Dundee Corporate Bond Fund-Quarterly Dividend;0;0;0;06-Aug-2009
103041;Escorts Mutual Fund Unclaimed Dundee Liquidity Fund-Appreciation;0;0;0;06-Aug-2009
103042;Escorts Mutual Fund Unclaimed Dundee Liquidity Fund-Dividend;0;0;0;06-Aug-2009
103047;Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Annual Dividend;0;0;0;06-Aug-2009
103043;Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Appreciation;0;0;0;06-Aug-2009
103046;Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Half Yearly Dividend;0;0;0;06-Aug-2009
103044;Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Monthly Dividend;0;0;0;06-Aug-2009
103045;Escorts Mutual Fund Unclaimed Dundee PSU Bond Fund-Quarterly Dividend;0;0;0;06-Aug-2009
103033;Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Annual Dividend;0;0;0;06-Aug-2009
103029;Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Appreciation;0;0;0;06-Aug-2009
103032;Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Half Yearly Dividend;0;0;0;06-Aug-2009
103030;Escorts Mutual Fund Unclaimed Dundee Sovereign Trust-Monthly Dividend;0;0;0;06-Aug-2009
