SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532650,MSP STEEL   ,B ,Q,22.00,22.20,21.50,21.75,21.75,21.65,54,3464,75533.00,
512424,MTZ POLYFILM,B ,Q,1.50,1.50,1.36,1.44,1.44,1.51,13,5900,8264.00,
532820,MUDRA       ,B ,Q,20.50,21.80,19.75,20.60,20.60,19.95,456,172647,3597026.00,
532097,MUKAND ENGG.,B ,Q,14.60,15.10,13.90,13.96,13.90,14.04,40,2997,42558.00,
500460,MUKAND LTD. ,T ,Q,30.50,32.00,30.05,30.70,30.70,30.90,39,2699,83504.00,
523832,MUKAT PIPES ,S ,Q,7.24,7.25,6.89,6.89,6.89,7.25,11,1100,7757.00,
530341,MUKESH BABU ,B ,Q,19.20,19.20,17.60,17.60,17.60,18.45,2,2,36.00,
513265,MUKESH STEEL,Z ,Q,12.05,12.05,12.05,12.05,12.05,11.50,3,300,3615.00,
517374,MUKESH STRIP,B ,Q,58.00,58.00,58.00,58.00,58.00,55.30,1,1,58.00,
532357,MUKTA ARTS  ,B ,Q,39.20,40.35,39.00,39.50,39.50,39.05,35,5779,226120.00,
513685,MULTI ARC   ,S ,Q,6.78,6.78,6.75,6.75,6.75,7.09,7,3177,21504.00,
526169,MULTIBASE I ,T ,Q,18.15,18.15,18.15,18.15,18.15,17.30,3,100,1815.00,
520059,MUNAUTO     ,B ,Q,45.10,48.00,44.60,47.00,48.00,45.00,34,2292,106659.00,
532921,MUNDRA PORT ,A ,Q,412.25,451.50,411.00,437.95,437.95,409.20,27022,1354337,587754568.00,
520043,MUNJAL SHOWA,B ,Q,26.05,26.70,26.05,26.25,26.70,26.05,17,1725,45118.00,
531821,MUNOTH FIN. ,B ,Q,3.95,3.95,3.95,3.95,3.95,4.14,1,20,79.00,
511401,MUNOTH INVES,B ,Q,3.19,3.19,3.19,3.19,3.19,3.19,2,60,191.00,
515037,MURD.CERAM  ,B ,Q,19.45,19.95,19.00,19.35,19.35,19.20,59,11297,219106.00,
519323,MURLI INDU  ,S ,Q,119.00,121.55,119.00,121.55,121.55,115.80,19,1032,125254.00,
511766,MUTHOOT CAP ,B ,Q,35.40,35.45,34.75,35.20,35.25,33.30,9,825,29093.00,
530435,MVL IND     ,B ,Q,12.30,14.93,12.26,13.13,13.50,13.50,28,4026,52553.00,
532991,MVL LIMITED ,T ,Q,94.50,94.50,91.80,92.05,93.00,92.70,53,11036,1025394.00,
526622,MY FAIR LADY,B ,Q,2.80,2.80,2.55,2.55,2.55,2.67,2,400,1070.00,
500292,MYS CEMENTS ,B ,Q,25.00,25.60,24.30,25.35,25.35,24.55,535,147296,3706341.00,
506734,MYS PETRO   ,S ,Q,23.00,24.00,21.50,23.75,24.00,22.40,58,6599,149326.00,
502405,MYSORE PAPER,Z ,Q,5.30,5.50,5.30,5.50,5.50,5.30,3,2400,12800.00,
502168,N C L IND.  ,S ,Q,31.00,34.95,30.65,31.95,31.95,31.10,898,139166,4694145.00,
519494,N K INDUST. ,B ,Q,25.50,25.50,25.00,25.00,25.00,25.00,7,1058,26650.00,
516082,N.R.AGARWAL ,B ,Q,14.50,14.50,12.10,13.21,13.21,13.20,26,3109,41323.00,
972357,NABARDBNB2E ,F ,B,10250.00,10250.00,10250.00,10250.00,10250.00,9620.00,1,50,512500.00,
972340,NABARDSR2D1 ,F ,B,10025.00,10025.00,10025.00,10025.00,10025.00,9825.00,1,150,1503750.00,
524709,NAGAR.AGRICH,B ,Q,100.00,104.95,98.00,98.15,98.15,99.35,158,19749,1985490.00,
500294,NAGAR.CONST.,A ,Q,78.00,83.00,77.25,79.35,79.35,77.70,3330,339410,27475098.00,
500075,NAGARJ.FERT.,B ,Q,24.10,24.75,23.30,23.50,23.50,24.45,6172,3719650,89282213.00,
532362,NAGPUR POWER,B ,Q,25.80,25.80,25.05,25.50,25.50,25.70,8,570,14482.00,
521109,NAGREEKA EXP,S ,Q,12.33,12.33,12.33,12.33,12.33,11.75,4,300,3699.00,
532895,NAGREKA CAP ,B ,Q,24.55,24.55,24.50,24.50,24.50,25.15,6,300,7355.00,
532952,NAHAR CAP   ,B ,Q,25.85,26.00,24.05,25.60,25.80,24.45,20,1895,47183.00,
519136,NAHAR INDUST,TS,Q,33.25,35.00,33.25,35.00,35.00,34.85,13,1425,49545.00,
523391,NAHAR INVEST,B ,Q,12.37,13.68,12.37,13.21,13.21,13.00,16,2279,29100.00,
500296,NAHAR SPG.  ,B ,Q,25.45,26.75,25.45,26.55,26.50,26.15,50,5386,141232.00,
521030,NAKODA TEXT ,S ,Q,19.95,19.95,17.00,17.05,17.00,18.20,68,24914,431153.00,
532256,NALWA SONS  ,B ,Q,541.00,570.00,540.00,551.90,544.60,555.15,147,1490,823010.00,
532641,NANDAN EXIM ,B ,Q,1.45,1.45,1.35,1.39,1.40,1.39,496,1117628,1573684.00,
531416,NARENDRA PRO,B ,Q,15.48,17.07,15.48,17.07,17.07,16.27,3,250,4177.00,
526739,NARMADA GEL ,B ,Q,47.25,47.50,45.80,45.80,45.80,48.00,3,325,15006.00,
513179,NAT STL AGRO,T ,Q,11.00,11.10,10.54,10.55,10.54,11.09,121,42520,455132.00,
532234,NAT.ALUM    ,A ,Q,254.50,273.00,247.20,262.45,262.45,253.95,4048,226623,59394471.00,
500298,NAT.PEROXIDE,B ,Q,193.00,193.00,182.15,182.90,182.90,189.20,96,4278,789999.00,
526616,NAT.PLASTIC ,B ,Q,6.70,7.35,6.70,7.23,7.34,7.17,14,2165,15138.00,
524816,NATCO PHARM ,B ,Q,68.05,68.45,65.50,66.20,66.00,67.80,107,5870,395178.00,
502407,NATH PULP   ,B ,Q,2.20,2.20,2.20,2.20,2.20,2.18,6,3000,6600.00,
507813,NATI. OXYGEN,B ,Q,28.20,29.65,28.20,29.65,29.65,27.05,5,230,6761.00,
523630,NATIONAL FER,B ,Q,42.50,43.40,41.50,41.75,41.75,42.25,502,44988,1912164.00,
512047,NATRAJ FIN  ,B ,Q,40.00,40.00,38.95,40.00,40.00,42.85,8,1038,40980.00,
530119,NATRAJ PROTE,B ,Q,11.74,11.74,10.55,11.70,11.70,11.40,13,105,1121.00,
531834,NATURA HUE C,B ,Q,3.90,3.90,3.90,3.90,3.90,3.72,1,10,39.00,
524654,NATURAL CAPS,B ,Q,17.80,17.80,17.00,17.00,17.00,17.45,3,3,52.00,
513023,NAV BHAR VEN,B ,Q,200.10,202.00,192.50,195.30,195.30,199.75,315,22685,4519728.00,
532504,NAVIN FLUORI,S ,Q,128.90,135.00,125.20,126.90,126.90,124.10,649,29556,3867293.00,
531494,NAVKAR BUILD,B ,Q,8.67,8.67,8.67,8.67,8.67,9.12,1,1,8.00,
508989,NAVNEET PUBL,B ,Q,54.80,55.90,53.60,54.10,54.10,55.10,188,11663,639097.00,
532529,NDTV        ,B ,Q,117.00,121.25,110.50,113.10,113.10,115.50,4662,360912,42295566.00,
532649,NECTAR LIFE ,B ,Q,15.60,16.19,15.40,15.65,15.65,15.56,74,9227,146651.00,
531049,NEELKANTH RO,B ,Q,9.90,9.90,9.08,9.10,9.10,9.55,7,296,2693.00,
502893,NEEMTEK ORG ,B ,Q,40.00,40.00,40.00,40.00,40.00,38.10,3,50,2000.00,
519560,NEHA INTER. ,T ,Q,14.50,14.50,13.80,14.00,14.00,14.50,4,345,4973.00,
532864,NELCAST     ,B ,Q,29.00,30.85,28.10,29.75,30.10,28.55,150,3582,106447.00,
504112,NELCO LTD.  ,T ,Q,38.50,39.50,37.70,38.70,38.70,38.85,87,9547,368822.00,
523820,NEOCORP INTE,B ,Q,17.65,17.80,16.40,16.50,16.40,17.15,40,9515,162215.00,
500301,NEPC INDIA  ,B ,Q,5.69,5.85,5.47,5.84,5.84,5.69,67,24444,138649.00,
505355,NESCO LTD   ,B ,Q,670.00,707.00,658.00,695.00,695.00,660.60,400,7914,5476474.00,
500790,NESTLE (I)  ,A ,Q,1731.00,1735.00,1701.00,1706.90,1705.00,1743.05,339,228685,393313201.00,
532912,NET 4 INDIA ,B ,Q,52.65,52.70,48.00,50.70,50.70,50.25,111,5284,269650.00,
509040,NETLINK SOLU,B ,Q,1.08,1.15,1.08,1.14,1.15,1.16,27,16538,18279.00,
511658,NETTLINX LTD,B ,Q,10.96,12.09,10.96,11.80,11.80,11.53,17,1953,21900.00,
532010,NETVIS      ,T ,Q,1.33,1.33,1.33,1.33,1.33,1.27,3,1002,1332.00,
530811,NETVISTA INF,B ,Q,1.21,1.21,1.21,1.21,1.21,1.16,2,700,847.00,
700132,NETW18NCCPS ,F ,P,94.50,94.50,93.50,93.59,93.55,94.03,12,1648,155124.00,
523558,NETWORK LTD.,B ,Q,9.55,9.55,8.60,9.48,9.48,9.55,15,8845,76427.00,
511551,NETWORTH STK,B ,Q,34.25,34.50,31.70,32.65,33.35,33.20,31,3328,109269.00,
524558,NEULAND LAB.,S ,Q,125.00,127.95,120.70,125.00,125.00,125.65,7,130,15904.00,
532045,NEXXOFT INFO,B ,Q,10.89,11.04,10.87,11.00,11.04,10.04,28,10151,111423.00,
513683,NEYVELI LIGN,A ,Q,100.80,103.30,91.55,94.60,94.60,99.60,8878,1120230,111371855.00,
524774,NGL FINE CHM,T ,Q,7.75,7.75,7.50,7.50,7.50,7.61,3,300,2257.00,
590028,NICCO COR(PS,B ,Q,5.24,5.24,4.80,4.84,4.80,4.84,32,11852,58069.00,
526721,NICCO PARKS ,S ,Q,40.25,43.70,40.25,41.65,41.80,42.70,13,387,16166.00,
523209,NICCO UCO AL,B ,Q,0.80,0.82,0.79,0.79,0.79,0.84,5,17900,14320.00,
531083,NIHAR INFO  ,B ,Q,2.60,2.60,2.60,2.60,2.60,2.48,3,791,2056.00,
500304,NIIT LTD.   ,B ,Q,30.95,30.95,28.25,28.65,28.65,30.50,4558,3330616,99386952.00,
532541,NIITTECH    ,B ,Q,80.90,81.20,76.15,77.05,77.05,80.00,699,61115,4830888.00,
526159,NIKHIL ADHSV,S ,Q,13.95,13.95,13.26,13.26,13.26,13.31,2,250,3349.00,
531272,NIKKI GLOBAL,B ,Q,10.00,10.00,9.90,9.90,9.90,10.25,5,6000,59900.00,
530377,NILA INFRA. ,B ,Q,0.96,0.96,0.85,0.89,0.88,0.92,31,30147,27372.00,
530129,NILE LTD.   ,B ,Q,58.00,58.45,58.00,58.45,58.45,57.05,2,99,5764.00,
523385,NILKAMAL L  ,B ,Q,62.00,62.00,59.20,59.95,59.95,60.90,31,1686,101845.00,
504058,NIPPO BATT  ,B ,Q,310.00,310.00,303.80,307.00,307.00,307.00,23,820,250399.00,
532986,NIRAJ CEMENT,B ,Q,22.50,23.40,22.00,22.45,22.35,22.40,96,12967,293479.00,
512425,NIRAV COMMER,B ,Q,300.00,324.95,300.00,324.95,324.95,305.30,4,22,7099.00,
500307,NIRLON      ,T ,Q,27.00,28.05,26.90,27.95,27.95,26.75,89,51066,1422486.00,
500308,NIRMA LTD   ,B ,Q,115.15,125.05,114.00,115.45,115.45,113.55,1410,55924,6741716.00,
532789,NISSAN COPER,T ,Q,16.65,17.60,16.65,17.60,17.60,17.50,5,1075,18217.00,
532722,NITCO TILES ,B ,Q,37.10,38.80,37.10,38.70,38.75,38.45,42,4087,155133.00,
532854,NITIN FIRE  ,B ,Q,206.50,222.75,201.00,208.10,208.10,199.90,2003,68641,14769071.00,
532698,NITINSPINNER,B ,Q,4.91,4.91,4.44,4.53,4.53,4.58,139,36596,167026.00,
506532,NITTA GELA  ,S ,Q,83.95,84.20,80.00,81.45,80.00,83.50,43,2170,177877.00,
511523,NIYATI IND..,T ,Q,0.75,0.75,0.75,0.75,0.75,0.72,3,3000,2250.00,
526371,NMDC LTD    ,A ,Q,225.40,229.70,214.25,217.10,217.10,223.15,1701,72759,16216313.00,
506991,NOBLE EXPLO.,S ,Q,3.63,3.88,3.63,3.87,3.87,4.00,11,1632,6260.00,
500730,NOCIL LTD   ,B ,Q,16.80,18.30,16.50,17.25,17.25,16.55,3260,1000529,17721519.00,
523670,NOIDA MEDI  ,B ,Q,8.70,9.00,8.66,8.99,8.76,8.95,5,501,4410.00,
532481,NOIDA-TOLL B,B ,Q,29.90,30.20,28.10,28.35,28.35,29.40,2430,450563,13104521.00,
590057,NORTHGATE TE,S ,Q,40.90,43.50,40.50,42.90,42.75,40.70,113,10399,442130.00,
531465,NOUVEAU MUL.,B ,Q,16.63,16.63,15.05,16.38,15.05,15.84,19,5300,87212.00,
530605,NOVA PETRO. ,T ,Q,13.61,14.00,13.50,13.97,14.00,13.77,16,6236,86747.00,
531791,NOVAGOL PETR,T ,Q,1.68,1.83,1.67,1.68,1.68,1.75,7,1592,2703.00,
500310,NOVAPAN IND.,T ,Q,18.50,18.75,18.50,18.70,18.60,18.75,16,1349,25236.00,
500672,NOVARTIS    ,B ,Q,394.00,394.00,385.60,389.95,387.50,389.15,151,8858,3453519.00,
530127,NPR FINANCE ,B ,Q,7.00,7.00,7.00,7.00,7.00,7.05,2,345,2415.00,
532623,NR INTERNA  ,B ,Q,5.99,6.00,5.99,6.00,6.00,5.82,2,200,1199.00,
530367,NRB BEARINGS,B ,Q,35.50,36.60,35.40,36.35,36.50,35.20,38,755,27051.00,
503780,NRC LTD.    ,T ,Q,5.95,5.99,5.56,5.56,5.56,5.83,23,9610,54939.00,
532555,NTPC LTD    ,A ,Q,192.00,193.90,187.65,189.25,189.25,191.30,7886,948142,180741458.00,
532798,NTWK MED INV,B ,Q,90.50,95.70,90.25,91.70,91.70,91.65,508,25775,2404701.00,
500311,NUCHEM LTD. ,B ,Q,5.99,5.99,5.70,5.70,5.70,5.68,16,2325,13426.00,
531209,NUCLE.SOFT E,B ,Q,75.00,76.40,70.10,71.60,71.15,72.35,1729,174439,12836683.00,
532051,NUMERIC POWE,S ,Q,242.00,248.80,240.15,243.30,242.25,242.90,86,1808,441808.00,
526313,NU-TECH CORP,B ,Q,0.85,0.85,0.85,0.85,0.85,0.81,6,7602,6461.00,
533015,NUTEK INDIA ,B ,Q,43.20,44.30,41.00,41.70,41.00,43.05,103,5813,245533.00,
524764,NUTRAPLUS PR,B ,Q,8.00,8.24,7.05,7.05,7.05,7.50,11,2339,17720.00,
512489,OASIS SECUR.,B ,Q,39.90,39.90,39.90,39.90,39.90,39.90,3,300,11970.00,
502165,OCL INDIA   ,B ,Q,71.80,71.80,68.50,69.30,69.00,70.70,97,6475,451813.00,
533008,OCL IRON&ST ,T ,Q,15.13,15.13,14.42,14.59,14.80,15.17,102,84095,1221689.00,
590090,OCTANT TECH ,TS,Q,104.00,104.00,100.00,103.60,103.60,99.70,75,107500,11096756.00,
533010,OCTAV INVES ,B ,Q,13.34,13.75,13.17,13.38,13.38,13.78,52,10047,134344.00,
531996,ODYSSEY CORP,B ,Q,22.50,22.50,22.50,22.50,22.50,23.50,2,36000,810000.00,
530175,ODYSSEY TECH,S ,Q,6.22,7.25,6.22,6.50,6.50,6.77,27,8973,60808.00,
500313,OIL COUNTRY ,B ,Q,43.45,46.75,42.90,44.15,44.15,43.90,453,75089,3316024.00,
526415,OK PLAY (I) ,T ,Q,21.50,21.95,21.30,21.65,21.90,20.95,32,4041,87575.00,
531092,OM MET INFRA,B ,Q,10.50,10.94,10.50,10.67,10.60,10.33,237,104455,1120946.00,
520021,OMAX AUTOS. ,B ,Q,21.65,23.00,21.65,22.25,22.25,22.00,69,10102,227139.00,
532880,OMAXE LTD   ,B ,Q,58.25,60.90,56.10,57.05,57.05,57.70,1633,187218,11018273.00,
511644,OMEGA INTERA,B ,Q,5.35,5.35,5.35,5.35,5.35,5.14,3,600,3210.00,
532340,OMNI AX'S SO,B ,Q,1.44,1.56,1.43,1.50,1.50,1.50,5,2301,3317.00,
532882,OMNITECH    ,B ,Q,61.50,63.00,57.00,57.90,57.90,60.80,454,30465,1805666.00,
500312,ONGC CORPN  ,A ,Q,886.00,894.50,839.00,852.50,852.50,882.90,10398,417904,360473300.00,
532944,ONMOBILE    ,B ,Q,324.75,325.00,318.05,320.30,320.30,318.20,467,10950,3524261.00,
532607,ONTRACK     ,T ,Q,8.00,8.00,8.00,8.00,8.00,7.74,6,1460,11680.00,
517536,ONWARD TECHN,B ,Q,13.50,14.00,12.55,13.53,13.15,13.84,35,2633,35060.00,
532391,OPTO CIRCUIT,A ,Q,128.00,128.25,120.00,121.15,121.15,126.35,3366,277465,34569116.00,
532466,ORACLE FIN  ,A ,Q,871.95,879.00,855.10,863.55,863.55,870.10,483,12177,10556586.00,
512626,ORBIT EXPORT,B ,Q,9.85,9.85,8.37,8.37,8.37,8.90,12,2299,20818.00,
961665,ORBIT WAR   ,F ,B,30.00,33.00,28.00,30.50,31.50,30.43,61,56490,1728093.00,
532837,ORBITCO     ,B ,Q,90.00,94.50,86.05,87.10,87.10,88.20,10117,1184128,107965096.00,
524372,ORCHID CHEM ,B ,Q,108.00,109.10,100.15,101.70,101.70,104.35,4997,439944,46205402.00,
517195,ORG INFORMAT,B ,Q,10.35,11.29,10.35,10.84,10.84,11.26,83,14208,157143.00,
531157,ORGANIC COAT,B ,Q,11.21,12.49,11.16,12.49,12.49,11.80,9,770,8894.00,
513121,ORICON ENT  ,S ,Q,26.25,27.25,25.00,27.25,27.25,24.80,119,38401,1026839.00,
504879,ORIENT ABRAS,S ,Q,22.15,22.80,22.00,22.60,22.60,22.35,40,5177,115284.00,
530365,ORIENT CERAM,S ,Q,28.10,28.10,28.10,28.10,28.10,28.70,2,97,2725.00,
500314,ORIENT HOTEL,B ,Q,190.00,190.00,171.00,186.00,186.00,173.00,3,300,54700.00,
502420,ORIENT PAPER,B ,Q,33.15,34.00,31.80,32.10,32.00,31.95,1168,195443,6497137.00,
526325,ORIENT PRESS,B ,Q,24.10,24.10,24.10,24.10,24.10,23.00,1,50,1205.00,
532817,ORIENTAL    ,B ,Q,6.31,8.29,6.31,8.18,8.18,7.76,9,1600,12518.00,
500315,ORINTAL BANK,A ,Q,129.20,134.80,128.50,133.95,133.95,128.15,1410,254159,33914087.00,
504864,ORISA SP IRS,TS,Q,345.00,350.00,345.00,346.40,345.00,345.15,82,32938,11405089.00,
501179,OSCAR INV.  ,B ,Q,195.00,199.00,190.25,190.25,190.25,205.90,20,479,92799.00,
500318,OSWAL SPG(P),B ,Q,2.00,2.00,1.81,1.99,1.99,2.00,9,8610,16673.00,
507260,OUDH SUGAR  ,B ,Q,52.50,54.30,50.65,51.25,51.00,53.10,76,5451,286774.00,
526747,P.G.FOILS   ,B ,Q,20.90,22.45,20.90,22.05,22.45,22.30,3,220,4739.00,
512449,PACE TEXTILE,B ,Q,18.25,19.15,17.35,18.80,19.15,18.25,16,2278,42103.00,
531118,PACIFIC COTS,T ,Q,1.35,1.35,1.35,1.35,1.35,1.42,4,750,1012.00,
532350,PADMALAYA TE,B ,Q,6.70,7.55,6.49,7.12,7.12,6.76,53,15673,108154.00,
532827,PAGE INDUSTR,B ,Q,425.30,449.90,424.10,425.05,425.05,425.90,34,690,297610.00,
511306,PAL CREDIT  ,T ,Q,2.85,2.85,2.60,2.84,2.84,2.73,21,16450,46175.00,
511525,PAN INDIA C ,T ,Q,0.74,0.75,0.69,0.69,0.69,0.72,37,25650,18110.00,
504093,PANA ENERG  ,S ,Q,34.35,35.10,34.35,35.10,35.10,33.45,5,335,11670.00,
531349,PANACEA BIOT,B ,Q,79.50,84.00,79.50,82.95,82.95,81.60,72,3651,300587.00,
524820,PANAMA PETRO,B ,Q,71.65,77.70,71.65,76.25,76.25,76.05,72,6072,466740.00,
508941,PANASON CAR ,S ,Q,99.00,99.00,97.55,98.95,98.95,99.00,12,875,86536.00,
523307,PANASON HOME,S ,Q,25.90,25.90,25.90,25.90,25.90,25.85,1,1000,25900.00,
513511,PANCH.STEEL ,B ,Q,62.20,62.20,58.00,59.00,62.10,59.25,4,9,534.00,
531726,PANCHSHEEL O,B ,Q,9.81,9.81,9.81,9.81,9.81,9.35,7,11100,108891.00,
531280,PANKAJ POLY.,B ,Q,4.68,4.68,4.68,4.68,4.68,4.51,1,100,468.00,
531816,PANORAM UNI ,B ,Q,220.00,224.50,212.00,215.15,212.00,224.85,37,10596,2359254.00,
570002,PANTALBNDVR ,B ,Q,125.00,143.95,125.00,135.85,135.85,123.60,56,4094,549208.00,
523574,PANTALOON RE,A ,Q,218.80,228.00,206.15,210.65,210.65,211.05,5617,529363,115834501.00,
500322,PANYAM CEMEN,B ,Q,104.00,104.00,103.00,103.20,103.15,103.80,5,263,27119.00,
509820,PAPER PROD  ,B ,Q,38.55,39.90,38.55,38.95,38.75,38.70,25,2702,105342.00,
532606,PARAL       ,B ,Q,62.70,63.90,62.10,62.65,63.45,62.80,58,1964,123436.00,
530555,PARAMOUNT CO,TS,Q,8.11,8.50,8.10,8.27,8.27,8.26,76,28118,233593.00,
521246,PARAS PETRO ,B ,Q,0.66,0.80,0.66,0.74,0.80,0.73,116,163645,127789.00,
500323,PAREKH PLATI,B ,Q,3.41,3.74,3.40,3.63,3.63,3.56,11,1216,4173.00,
524689,PARENT.DRUGS,S ,Q,53.60,53.70,50.55,52.45,52.75,52.50,13,1075,56804.00,
532911,PARLE SOFTWR,B ,Q,62.00,64.00,55.60,60.40,59.00,64.80,24,1373,81011.00,
511702,PARSHARTI IN,T ,Q,6.18,6.18,5.60,6.18,6.18,5.89,38,7325,43956.00,
530071,PARSOLI CORP,T ,Q,18.50,18.95,18.00,18.80,18.95,18.05,25,2085,38423.00,
532780,PARSVNATH   ,B ,Q,50.90,50.90,47.65,48.35,48.35,49.10,3713,539832,26861364.00,
500456,PAS.ACRYLON ,B ,Q,2.56,2.95,2.56,2.90,2.95,2.86,9,1407,3875.00,
521080,PASARI SPIN ,T ,Q,6.81,6.81,6.81,6.81,6.81,7.16,9,5815,39600.00,
530923,PASSARI CELL,Z ,Q,31.20,31.20,30.00,30.00,30.00,31.20,9,3000,92530.00,
526381,PAT INT LOG ,S ,Q,21.50,24.00,21.50,22.80,22.80,21.50,79,14415,335691.00,
517417,PATEL AIRTEM,B ,Q,40.25,41.70,39.40,40.00,40.00,39.75,173,33964,1358263.00,
531120,PATEL ENGG. ,S ,Q,189.90,222.50,187.05,206.85,206.85,188.25,14047,690593,146345180.00,
532517,PATNI COMP  ,B ,Q,167.00,167.80,158.10,164.65,164.65,165.00,1887,368920,60989205.00,
514326,PATSPIN INDI,B ,Q,5.84,5.84,5.84,5.84,5.84,6.14,2,500,2920.00,
532742,PAUSHAK LTD ,B ,Q,38.05,39.90,38.05,39.70,39.90,40.00,5,225,8748.00,
532676,PBA INFRASTR,B ,Q,33.65,35.00,33.35,33.90,34.05,33.70,147,6792,231957.00,
514087,PBM POLYTEX ,S ,Q,9.19,9.19,8.80,9.19,9.19,8.76,3,350,3138.00,
517119,PCS TECH    ,B ,Q,12.30,12.30,10.60,12.13,12.00,11.40,32,7085,82472.00,
500327,PEACOCK IND.,T ,Q,2.15,2.15,2.00,2.15,2.15,2.05,4,797,1613.00,
526562,PEARL ENG.PO,T ,Q,2.76,2.76,2.76,2.76,2.76,2.90,1,100,276.00,
532808,PEARL FASHON,B ,Q,58.00,61.50,58.00,60.30,60.25,59.55,47,1371,82699.00,
521123,PEARL GLOBAL,B ,Q,46.00,46.40,45.75,46.00,46.00,45.65,28,1666,76764.00,
523260,PEARL POLYME,B ,Q,7.40,7.69,7.16,7.67,7.67,7.40,12,1706,12861.00,
524136,PEE CEE COSM,B ,Q,42.95,42.95,42.95,42.95,42.95,40.95,12,615,26414.00,
503031,PENLAND LTD ,B ,Q,41.85,43.80,41.25,42.35,42.35,41.20,1707,247667,10590493.00,
700107,PENN IND PS ,F ,P,1.50,1.50,1.50,1.50,1.50,1.60,1,850,1275.00,
513405,PENNAR ALUM.,B ,Q,1.60,1.75,1.57,1.62,1.62,1.65,63,27149,44673.00,
513228,PENNAR STEEL,S ,Q,24.50,24.50,23.05,23.35,23.05,23.50,74,13005,305756.00,
500329,PENTAMED.G  ,B ,Q,1.70,1.78,1.70,1.72,1.76,1.72,105,106453,185057.00,
531492,PENTASOFT TE,B ,Q,0.71,0.75,0.67,0.70,0.70,0.71,49,76933,54916.00,
530381,PETRON ENGG.,B ,Q,88.00,90.05,87.55,90.00,90.00,89.75,6,502,44723.00,
532522,PETRONET LNG,A ,Q,57.00,57.50,55.05,56.05,56.05,56.80,5847,1379236,77811595.00,
500680,PFIZER LTD. ,B ,Q,720.00,736.00,717.10,733.10,733.10,720.70,207,14406,10522178.00,
531769,PFL INFOTECH,B ,Q,3.82,3.82,3.68,3.81,3.81,3.75,5,5045,18570.00,
524572,PHARMAIDS PH,T ,Q,2.28,2.28,2.28,2.28,2.28,2.37,1,2000,4560.00,
506590,PHIL.CARBON ,B ,Q,59.00,62.00,55.65,59.65,59.65,58.25,956,99882,5868847.00,
526481,PHOENIX INT.,B ,Q,8.54,8.55,8.54,8.55,8.55,8.55,2,2200,18800.00,
503100,PHOENIX MILL,B ,Q,116.00,121.50,114.60,117.65,117.65,116.85,233,10674,1255982.00,
526588,PHOTOQUIP(I),T ,Q,14.70,14.70,14.00,14.70,14.70,14.00,31,6643,96848.00,
524808,PHYTOCHEM I.,B ,Q,5.68,5.68,5.45,5.45,5.45,5.72,2,300,1681.00,
523642,PI INDUS.LTD,Z ,Q,168.00,168.00,168.00,168.00,168.00,336.00,1,100,16800.00,XB
530305,PICCADILY AG,B ,Q,7.80,8.10,7.35,7.70,7.70,7.60,19,48050,382554.00,
507498,PICCADILY SU,T ,Q,8.00,8.41,7.83,7.85,7.85,8.01,13,1966,15603.00,
500331,PIDILITE    ,B ,Q,91.15,92.50,91.15,91.55,91.55,91.40,22,891,81693.00,
507864,PION INVEST ,B ,Q,28.65,31.25,28.65,30.05,30.00,28.70,52,7801,234994.00,
531879,PIONEER DIS.,B ,Q,22.00,23.35,21.15,22.55,22.55,21.90,41,3860,85088.00,
514300,PIONEER EMB ,TS,Q,13.00,13.00,12.40,12.51,12.41,13.00,44,7334,92089.00,
532979,PIRAM LIFE  ,T ,Q,49.10,51.50,49.10,51.50,51.50,49.05,41,2018,103820.00,
500302,PIRAMA HEALT,A ,Q,253.10,266.70,247.10,249.20,249.20,251.35,1448,51178,13050292.00,
532949,PIRAMAL GLAS,T ,Q,43.50,43.50,42.95,42.95,42.95,45.00,2,51,2217.00,
513519,PITTI LAMIN.,S ,Q,27.00,27.30,25.40,25.55,25.45,26.50,23,1910,49808.00,
500333,PIX TRANS   ,B ,Q,17.00,17.40,16.55,16.75,16.75,17.40,10,928,15650.00,
523648,PLASTIBLEND ,S ,Q,100.00,110.10,100.00,102.60,101.30,105.00,21,810,85364.00,
532117,PLATI CORP  ,B ,Q,0.49,0.55,0.48,0.50,0.50,0.52,35,74155,38182.00,
532739,PLETHICO    ,B ,Q,143.50,150.30,143.50,146.15,147.00,146.75,45,748,110579.00,
532366,PNB GILTS   ,B ,Q,19.75,20.25,19.60,19.75,19.70,20.00,74,13168,261906.00,
532803,POCHIRAJU IN,B ,Q,11.61,12.25,11.40,12.21,12.21,11.64,47,14974,177587.00,
532486,POKARNA LTD ,B ,Q,36.35,37.00,34.90,35.95,35.95,34.70,8,3511,126739.00,
504288,POLAR INDUS.,B ,Q,3.77,4.36,3.77,4.36,4.36,4.11,13,4400,18004.00,
532254,POLARIS SOFT,B ,Q,85.00,85.00,76.80,78.05,78.05,84.40,6286,773784,62865987.00,
531768,POLY MEDICUR,B ,Q,85.00,87.50,84.95,87.00,87.00,86.50,20,2095,180232.00,
524051,POLYPLEX    ,B ,Q,141.00,141.00,136.50,136.50,136.50,140.80,2,105,14782.00,
